scraped_at,rankings_date,official_rank,player_name,age,official_points
2026-07-03T14:30:14Z,2026-06-29,1892T,Milan Ristov,20,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Felipe Rivadeneira,20,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Carl Roothman,23,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Mohamed Safwat,35,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Fabien Salle,26,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Manuel Sanchez,35,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Erik Schiessl,22,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Mauricio Schtulmann Gasca,17,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Jack Secord,17,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Rafael Segado Esteve,20,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Jan Simonsson,22,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Oliwier Sterniczuk,18,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Gustaf Strom,24,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Bjorn Swenson,22,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Harry Thursfield,25,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Alexandr Tiutchenko,16,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Aleksandar Tolev,16,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Ryan Torres,22,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Mikhail Tsapenko,18,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Barkat Ullah,28,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Andres Urquiola Montellano,22,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Adria Velazquez Farre,16,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Dawid Wisniewski,23,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Anthony Wright,21,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Rafael Ymer,20,1
2026-07-03T14:30:14Z,2026-06-29,1892T,Yusuke Yoshikawa,32,1
2026-07-03T14:30:14Z,2026-06-29,1892T,William Zhang,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Adeleye,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,E. Ahren Moonga,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Aiukhanov,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,B. Alabdullah,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,R. Amarilla,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Antonio,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,R. Arcuschin,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Asenov,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,L. Balducci,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,S. Bangoura,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,V. Barrere,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,V. Bazilevskiy,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,N. Bidzinashvili,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Borisov,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,F. Bove,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,G. Brancatelli,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Burtsev,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,C. Camus,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,V. Caripi,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,G. Carlini,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Castro Fabra,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Chiu,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Ciobotaru,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Claro,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Delgadillo,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Doskocil,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Dragoni,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Dubrouski,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,T. Dummer Macedo,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Echazu,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Ehab,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,H. El Amine,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,K. El Feky,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,E. Etty,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,W. Fan,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,O. Font,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Garcia Carbajal,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,R. Garcia Finetto,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Glomb,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,N. Goldberg Alviani,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Guajardo,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,T. Gunzinger,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Z. Hamill,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Havlicek,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,K. Hernandez Mariona,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Y. Hirose,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Hwang,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,L. Iemmi,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,I. Ignatov,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,S. Ingles Garre,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Jeanne-Grandinot,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,R. Jones,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Kaczmarek,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,O. Kandil,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Knezevic,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Latifovic,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Lavizzari,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,T. Loosen,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Lorens,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,T. Marin,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Minighini,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Missoum,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,F. Musitelli,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,L. Nakamine,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,S. Nakanishi,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,P. Ngijol Carre,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Nima,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,K. Noatto,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Okonkwo,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Y. Oliel,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,E. Olivarez,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,F. Osti,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Pade,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,N. Raguin,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,P. Renard,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,P. Robledo,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Sadzik,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,O. Sanders,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Sapic,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Savano,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Schaer,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Sebesta,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Siddiqui,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,S. Singh,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,S. Slocombe,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,N. Steiglehner,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. St-Hilaire,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,L. Suarez,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,E. Sumann,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,A. Talha,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Y. Tanaka,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,D. Tazabekov,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,M. Todorov,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Valenzuela,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,L. Valletta,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,J. Van Assendelft,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,B. Walkin,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,C. Wedel,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,F. Willman,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,K. Wu,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,F. Yamacita,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,N. Yamamoto,,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Daniel Adeleye,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Eric Ahren Moonga,30,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Alan Aiukhanov,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Bader Alabdullah,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Ramiro Amarilla,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Joao Antonio,27,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Romeo Arcuschin,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,David Asenov,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Lorenzo Balducci,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Sekou Bangoura,34,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Victor Barrere,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Vladimir Bazilevskiy,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Nika Bidzinashvili,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Maximilian Borisov,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Federico Bove,27,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Gabriele Brancatelli,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Dmitrii Burtsev,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Charlie Camus,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Vasilios Caripi,34,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Gianluca Carlini,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Marcos Castro Fabra,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Jordan Chiu,25,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Dario Alexandru Ciobotaru,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Jose Luis Claro,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Andres Delgadillo,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Martin Doskocil,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Alessandro Dragoni,28,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Mikhail Dubrouski,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Tomas Dummer Macedo,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Mauricio Echazu,37,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Marwan Ehab,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Hamza El Amine,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Karim El Feky,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Edward Etty,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Wen Bo Fan,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Oriol Font,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Alejandro Garcia Carbajal,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Rafael Augusto Garcia Finetto,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Alexander Glomb,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Nicolas Rafael Goldberg Alviani,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Alexander Guajardo,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Thomas Gunzinger,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Zac Hamill,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Mark Havlicek,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Kaeri Hernandez Mariona,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Yuya Hirose,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Juchan Hwang,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Leonardo Iemmi,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Ilya Ignatov,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Sergio Ingles Garre,27,1
2026-07-03T14:30:14Z,2026-06-29,1967T,David Jeanne-Grandinot,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Roan Jones,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Adam Kaczmarek,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Omar Kandil,16,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Marko Knezevic,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Anes Latifovic,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Matteo Lavizzari,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Tim Loosen,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Mikolaj Lorens,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Tomas Marin,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Daniele Minighini,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Ali Missoum,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,François Musitelli,27,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Luis Jose Nakamine,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Seiya Nakanishi,29,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Pierre Ngijol Carre,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Dingzheng Nima,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Kaue Noatto,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Alexander Ikenna Okonkwo,21,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Yshai Oliel,26,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Eric Jr. Olivarez,28,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Fabrizio Karol Pio Osti,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Max Pade,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Ntungamili Raguin,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Philippe Renard,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Pablo Robledo,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Jan Sadzik,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Oliver Sanders,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Djordje Sapic,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Michael Savano,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Jonas Schaer,26,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Jan Sebesta,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Amaan Siddiqui,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Svarmanyu Singh,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Stephen Slocombe,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Nicholas Steiglehner,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Maxime St-Hilaire,23,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Leonardo Suarez,17,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Elias Sumann,20,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Abubakar Talha,16,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Yu Tanaka,22,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Daniel Tazabekov,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Maximilian Todorov,26,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Julian Valenzuela,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Luigi Valletta,18,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Jip Van Assendelft,24,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Brandon Walkin,31,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Christian Wedel,25,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Finn Willman,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Kai-An Wu,19,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Fernando Yamacita,28,1
2026-07-03T14:30:14Z,2026-06-29,1967T,Natsuki Yamamoto,20,1
2026-07-03T14:30:14Z,2026-06-29,2069T,D. Abadia,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Alvarez,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,B. Barun,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,E. Bogo,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Carroll,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,I. Cervantes Tomas,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,E. Collar,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Cossu,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,C. Deleersnyder,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Deschamps,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Didoni Bonini,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,N. Djukic Valera,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,F. Drab,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,B. Duran,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,F. Einig,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Erlewein,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,L. Flores Avila,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Gadecki,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Galarraga,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Gamble,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,S. Ganta,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Genov,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Gschiel,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Gubi,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Guzman,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Haus,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,I. Hediger,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Heinonen,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,S. Hofman,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,R. Jackson,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,D. Juszczak,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,G. Kayombo,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Khan,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Y. Kono,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Kroslak,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Lanik,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,I. Lhomond,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Major,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,F. Marini,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,B. Martin,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Mas De Ugarte,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,K. Mathes,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,C. Mccarthy,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Megrabian,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,S. Menichella,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Migliorati,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,V. Monge,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,B. Nagy,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,S. Nanobashvili,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Oezcelik,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,K. Otsuka,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,C. Pade,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,D. Panarin,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Pinho,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Pisanu,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,D. Prasievi,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,T. Radovanovic,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,F. Roussel,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,H. Schoenmakers,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,K. Seelig,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,R. Shirur,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Souza,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,F. Stidell,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,C. Stirbu,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,S. Stolarik,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Szoke,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,J. Tang,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,U. Tarasevich,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Tripathi,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,V. Urankar,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,I. Urribarrens Ramirez,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,N. Van Noord,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,F. Vazquez,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,H. Villanger,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,I. Waterbolk,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Williams,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,M. Wong,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,A. Zaki,,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Danielle Abadia,24,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Marco Alvarez,25,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Bozo Barun,25,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Enrique Bogo,30,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Matthew Carroll,26,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Ian Luca Cervantes Tomas,22,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Enrique Collar,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Milledge Cossu,24,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Clement Deleersnyder,24,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Thomas Deschamps,27,1
2026-07-03T14:30:14Z,2026-06-29,2069T,João Pedro Didoni Bonini,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Nikola Djukic Valera,23,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Filip Drab,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Birtan Duran,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Felix Einig,26,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Tarek Erlewein,23,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Luis Andres Flores Avila,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Thomas Nicholas Gadecki,20,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Mario Andre Galarraga,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Jon Gamble,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Sai Karteek Reddy Ganta,26,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Anthony Genov,24,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Alexander Gschiel,19,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Trisztan Gubi,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Javier Guzman,23,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Julius Maximilian Haus,19,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Ilan Zheng-Xiong Hediger,19,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Adam Heinonen,23,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Stijn Hofman,23,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Ryder Jackson,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Dorian Juszczak,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Guelord Kayombo,25,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Aqeel Khan,46,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Yuhei Kono,30,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Jakub Kroslak,23,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Tomas Lanik,24,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Isaac Lhomond,19,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Zekai Li,26,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Aron Janos Major,19,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Franco Marini,25,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Benjamin Martin,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Jordi Mas De Ugarte,30,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Kaspar Mathes,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Cooper Mccarthy,16,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Andre Megrabian,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Stefan Menichella,31,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Marco Migliorati,22,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Vicente Monge,19,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Botond Nagy,18,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Saba George Nanobashvili,21,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Maximilian Oezcelik,26,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Kentaro Otsuka,29,1
2026-07-03T14:30:14Z,2026-06-29,2069T,Charlie Pade,21,1
